activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,2041912,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2cccnc2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248037,,CHEMBL248037,5.07,0,http://www.openphacts.org/units/Nanomolar,677572,=,1,1,=,,EC50,nM,,8600.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,8.6
,2041913,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2ccccn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL398466,,CHEMBL398466,5.66,0,http://www.openphacts.org/units/Nanomolar,677571,=,1,1,=,,EC50,nM,,2200.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,2.2
,2041914,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2ccccc2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247650,,CHEMBL247650,,0,http://www.openphacts.org/units/Nanomolar,677570,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041915,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(C)c1cc(Nc2ccc(C(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4)ns3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247240,,CHEMBL247240,7.37,0,http://www.openphacts.org/units/Nanomolar,677636,=,1,1,=,,EC50,nM,,43.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.043
,2041916,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(c1cc(Nc2ccc(C(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4)ns3)cc2)ncn1)C(CO)NO,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL249672,,CHEMBL249672,7.54,0,http://www.openphacts.org/units/Nanomolar,677635,=,1,1,=,,EC50,nM,,29.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.029
,2041917,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)ns1)c1ccc(Nc2cc(N(CCCO)CCCO)ncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL442278,,CHEMBL442278,7.15,0,http://www.openphacts.org/units/Nanomolar,677634,=,1,1,=,,EC50,nM,,71.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.071
,2041918,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)ns1)c1ccc(Nc2cc(N3CC(O)C3)ncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL249471,,CHEMBL249471,7.89,0,http://www.openphacts.org/units/Nanomolar,677633,=,1,1,=,,EC50,nM,,13.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.013
,2041919,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)ns1)c1ccc(Nc2cc(N3CCC3)ncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246429,,CHEMBL246429,7.09,0,http://www.openphacts.org/units/Nanomolar,677632,=,1,1,=,,EC50,nM,,81.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.081
,2041920,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,COCCN(C)c1cc(Nc2ccc(C(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4)ns3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246428,,CHEMBL246428,6.89,0,http://www.openphacts.org/units/Nanomolar,677631,=,1,1,=,,EC50,nM,,130.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.13
,2041921,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(CCO)c1cc(Nc2ccc(C(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4)ns3)cc2)ncn1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248434,,CHEMBL248434,6.66,0,http://www.openphacts.org/units/Nanomolar,677630,=,1,1,=,,EC50,nM,,220.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.22
,2041922,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)ns1)c1ccc(Nc2cc(NCCO)ncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248428,,CHEMBL248428,7.52,0,http://www.openphacts.org/units/Nanomolar,677629,=,1,1,=,,EC50,nM,,30.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.03
,2041923,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1coc(-c2ccc(F)c(C(F)(F)F)c2)n1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL436633,,CHEMBL436633,5.64,0,http://www.openphacts.org/units/Nanomolar,677628,=,1,1,=,,EC50,nM,,2300.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,2.3
,2041924,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1coc(-c2cccc(C(F)(F)F)c2F)n1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248426,,CHEMBL248426,5.10,0,http://www.openphacts.org/units/Nanomolar,677627,=,1,1,=,,EC50,nM,,7900.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,7.9
,2041925,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1cc(-c2ccc(Cl)cc2)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246421,,CHEMBL246421,,0,http://www.openphacts.org/units/Nanomolar,677626,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041926,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1cc(-c2ccccc2)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL399074,,CHEMBL399074,,0,http://www.openphacts.org/units/Nanomolar,677625,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041927,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1cnn(-c2ccc(F)c(C(F)(F)F)c2)c1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246197,,CHEMBL246197,,0,http://www.openphacts.org/units/Nanomolar,677624,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041928,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1cnn(-c2cccc(C(F)(F)F)c2F)c1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL246196,,CHEMBL246196,,0,http://www.openphacts.org/units/Nanomolar,677623,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041929,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1cnn(-c2ccc(Cl)c(Cl)c2)c1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL399073,,CHEMBL399073,,0,http://www.openphacts.org/units/Nanomolar,677622,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041930,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1ccn(-c2ccc(F)c(C(F)(F)F)c2)n1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248399,,CHEMBL248399,5.70,0,http://www.openphacts.org/units/Nanomolar,677621,=,1,1,=,,EC50,nM,,2000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,2.0
,2041931,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1ccn(-c2cccc(C(F)(F)F)c2F)n1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL399768,,CHEMBL399768,5.85,0,http://www.openphacts.org/units/Nanomolar,677620,=,1,1,=,,EC50,nM,,1400.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.4
,2041932,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nsc(-c2cccc(OC(F)(F)F)c2F)n1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248242,,CHEMBL248242,,0,http://www.openphacts.org/units/Nanomolar,677619,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041933,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nsc(-c2cccc(C(F)(F)F)c2F)n1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL400195,,CHEMBL400195,,0,http://www.openphacts.org/units/Nanomolar,677618,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041934,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nsc(-c2ccc(F)c(F)c2)n1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248241,,CHEMBL248241,,0,http://www.openphacts.org/units/Nanomolar,677617,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041935,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(OC(F)(F)F)c2F)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248055,,CHEMBL248055,6.01,0,http://www.openphacts.org/units/Nanomolar,677616,=,1,1,=,,EC50,nM,,970.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.97
,2041936,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(OC(F)(F)F)c2)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL439406,,CHEMBL439406,,0,http://www.openphacts.org/units/Nanomolar,677615,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041937,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(C(F)(F)F)c(F)c2)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248054,,CHEMBL248054,,0,http://www.openphacts.org/units/Nanomolar,677614,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041938,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248053,,CHEMBL248053,6.39,0,http://www.openphacts.org/units/Nanomolar,677613,=,1,1,=,,EC50,nM,,410.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.41
,2041939,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL398287,,CHEMBL398287,5.82,0,http://www.openphacts.org/units/Nanomolar,677612,=,1,1,=,,EC50,nM,,1500.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.5
,2041940,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(Cl)c(Cl)c2)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL400869,,CHEMBL400869,5.36,0,http://www.openphacts.org/units/Nanomolar,677611,=,1,1,=,,EC50,nM,,4400.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,4.4
,2041941,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(F)c2)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248047,,CHEMBL248047,6.14,0,http://www.openphacts.org/units/Nanomolar,677610,=,1,1,=,,EC50,nM,,720.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.72
,2041942,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)cc2F)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248046,,CHEMBL248046,5.89,0,http://www.openphacts.org/units/Nanomolar,677609,=,1,1,=,,EC50,nM,,1300.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.3
,2041943,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccccc2)ns1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247198,,CHEMBL247198,5.80,0,http://www.openphacts.org/units/Nanomolar,677608,=,1,1,=,,EC50,nM,,1600.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,1.6
,2041944,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1ncc(-c2ccc(F)c(C(F)(F)F)c2)s1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL438148,,CHEMBL438148,5.17,0,http://www.openphacts.org/units/Nanomolar,677607,=,1,1,=,,EC50,nM,,6700.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,6.7
,2041945,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1ncc(-c2cccc(C(F)(F)F)c2F)s1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL248026,,CHEMBL248026,,0,http://www.openphacts.org/units/Nanomolar,677606,>,1,1,>,,EC50,nM,,10000.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,10.0
,2041958,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(OC(F)(F)F)c2F)cs1)c1ccc(Nc2cc(N3CC(O)C3)ncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL429295,,CHEMBL429295,8.15,1,http://www.openphacts.org/units/Nanomolar,677599,=,1,1,=,,EC50,nM,,7.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.007
,2041966,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL428226,,CHEMBL428226,7.22,1,http://www.openphacts.org/units/Nanomolar,677637,=,1,1,=,,EC50,nM,,60.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.06
,2041967,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247822,,CHEMBL247822,7.00,1,http://www.openphacts.org/units/Nanomolar,677640,=,1,1,=,,EC50,nM,,100.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.1
,2041968,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(F)cc2F)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL247431,,CHEMBL247431,6.77,1,http://www.openphacts.org/units/Nanomolar,677639,=,1,1,=,,EC50,nM,,170.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.17
,2041969,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL399136,,CHEMBL399136,6.24,1,http://www.openphacts.org/units/Nanomolar,677638,=,1,1,=,,EC50,nM,,570.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.57
,2041970,[],CHEMBL941720,Agonist activity at human TPOr expressed in BaF3 cells by reporter assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C1NC(=O)/C(=C/c2ccc(C(=O)Nc3nc(-c4ccc(F)c(F)c4)cs3)cc2)S1,,,CHEMBL1139790,Bioorg. Med. Chem. Lett.,2007,,CHEMBL251095,,CHEMBL251095,7.55,0,http://www.openphacts.org/units/Nanomolar,677641,=,1,1,=,,EC50,nM,,28.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,nM,UO_0000065,,28.0
,2164930,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(Nc2ccncn2)cc1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL247013,,CHEMBL247013,5.47,0,http://www.openphacts.org/units/Nanomolar,710945,=,1,1,=,,EC50,nM,,3400.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,3.4
,2164931,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Cc1sc(N)nc1-c1ccc(F)c(C(F)(F)F)c1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL258532,,CHEMBL258532,6.75,0,http://www.openphacts.org/units/Nanomolar,710988,=,1,1,=,,EC50,nM,,180.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.18
,2164932,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)c(F)s1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL405683,,CHEMBL405683,7.05,0,http://www.openphacts.org/units/Nanomolar,710987,=,1,1,=,,EC50,nM,,89.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.089
,2164933,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2ccc(F)c(C(F)(F)F)c2)cs1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL260846,,CHEMBL260846,7.00,0,http://www.openphacts.org/units/Nanomolar,710986,=,1,1,=,,EC50,nM,,100.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.1
,2164934,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Cc1sc(N)nc1-c1cccc(C(F)(F)F)c1F,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL405203,,CHEMBL405203,6.27,0,http://www.openphacts.org/units/Nanomolar,710985,=,1,1,=,,EC50,nM,,540.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.54
,2164935,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2cccc(C(F)(F)F)c2F)c(F)s1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL262855,,CHEMBL262855,6.16,0,http://www.openphacts.org/units/Nanomolar,710984,=,1,1,=,,EC50,nM,,700.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.7
,2164936,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2cc(C(F)(F)F)ccc2F)cs1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL261539,,CHEMBL261539,5.28,0,http://www.openphacts.org/units/Nanomolar,710983,=,1,1,=,,EC50,nM,,5200.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,5.2
,2164937,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2ccc(C(F)(F)F)cc2F)cs1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL405478,,CHEMBL405478,6.58,0,http://www.openphacts.org/units/Nanomolar,710982,=,1,1,=,,EC50,nM,,260.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.26
,2164938,[],CHEMBL926798,Agonist activity at TPO receptor,F,,,BAO_0000188,BAO_0000019,assay format,Nc1nc(-c2cccc(C(F)(F)F)c2F)cs1,,,CHEMBL1145600,Bioorg. Med. Chem. Lett.,2008,,CHEMBL263109,,CHEMBL263109,7.24,0,http://www.openphacts.org/units/Nanomolar,710981,=,1,1,=,,EC50,nM,,57.0,CHEMBL1864,Homo sapiens,Thrombopoietin receptor,9606,,,EC50,uM,UO_0000065,,0.057
